ticker,company_name,sic,fiscal_year_end,year_end,filing_date,fiscal_year,accession_number,form_type,net_income,total_assets,total_liabilities,operating_income,operating_cash_flow,return_next_year,vol_next_year,lagged_vol,log_total_assets,leverage,roa,asset_growth,current_ratio,accruals,ocf_to_assets
EW,Edwards Lifesciences Corp,3842,12,2020-12-31,2021-02-12,2020,0001099800-21-000007,10-K,,7237100000.0,2662800000.0,897600000.0,1054300000.0,0.21394988230291315,0.2580954893148904,0.43641099388727295,22.702486410615272,0.36793743350236974,,0.11544211710670305,3.457881194764515,,0.14567989940722112
EW,Edwards Lifesciences Corp,3842,12,2021-12-31,2022-02-14,2021,0001099800-22-000005,10-K,,8502600000.0,2666700000.0,1690300000.0,1732100000.0,-0.359027296454892,0.40385946749556273,0.2580954893148904,22.863637836023155,0.3136334768188554,,0.17486285943264568,3.081177952145694,,0.203714158022252
EW,Edwards Lifesciences Corp,3842,12,2022-12-31,2023-02-13,2022,0001099800-23-000005,10-K,,8292500000.0,2485800000.0,1748500000.0,1218200000.0,0.09912967920512925,0.29032006300759805,0.40385946749556273,22.83861732878548,0.2997648477539946,,-0.024710088678757087,3.0279733959311423,,0.14690382876092856
EW,Edwards Lifesciences Corp,3842,12,2023-12-31,2024-02-12,2023,0001099800-24-000004,10-K,1402400000.0,9363200000.0,2643800000.0,1534100000.0,895800000.0,-0.12407897475391583,0.45734553231281083,0.29032006300759805,22.960052949350025,0.2823607313738893,0.14977785372522215,0.12911667169128732,3.37602476158608,0.054105434039644566,0.09567241968557758
EW,Edwards Lifesciences Corp,3842,12,2024-12-31,2025-02-28,2024,0001099800-25-000005,10-K,4174600000.0,13055300000.0,2992400000.0,1378700000.0,542300000.0,0.19981715534594116,0.23280591404385442,0.45734553231281083,23.292460018534737,0.22920959303884247,0.2935766560723582,0.39432031784005467,4.175790592612278,0.12339341462062169,0.04153868543809794
EXC,EXELON CORP,4931,12,2011-12-31,2012-02-09,2011,0001193125-12-049043,10-K,2495000000.0,55092000000.0,40617000000.0,4480000000.0,4853000000.0,-0.1886325421300889,0.16960003814942123,0.19462549463412482,24.732270352001496,0.7372576780657809,0.045287882088143466,0.05459418070444104,1.1002204850671478,-0.0428011326508386,0.08808901473898206
EXC,EXELON CORP,4931,12,2012-12-31,2013-02-22,2012,0001193125-13-069749,10-K,1171000000.0,78554000000.0,56737000000.0,2380000000.0,6131000000.0,0.041697549367815244,0.18742481087612736,0.16960003814942123,25.087052123330505,0.7222674847875347,0.014906942994627899,0.4258694547302694,1.3017728674203495,-0.06314127861089187,0.07804822160551977
EXC,EXELON CORP,4931,12,2013-12-31,2014-02-14,2013,0001193125-14-051838,10-K,1729000000.0,79924000000.0,56984000000.0,3656000000.0,6343000000.0,0.1446819907380734,0.21457755382586643,0.18742481087612736,25.104342020084296,0.712977328462039,0.021633051398828887,0.017440232196960052,1.311723602484472,-0.05772984335118363,0.07936289475001251
EXC,EXELON CORP,4931,12,2014-12-31,2015-02-13,2014,0001193125-15-049964,10-K,1820000000.0,86814000000.0,62681000000.0,3096000000.0,4457000000.0,-0.04328235361391862,0.2581740722396621,0.21457755382586643,25.18703373592941,0.7220148823922409,0.020964360587002098,0.08620689655172414,1.3806208628167085,-0.030375285092266224,0.05133964567926832
EXC,EXELON CORP,4931,12,2015-12-31,2016-02-10,2015,0001193125-16-457652,10-K,2250000000.0,95384000000.0,68062000000.0,4409000000.0,7616000000.0,0.1675355505896114,0.20654310816526064,0.2581740722396621,25.28117668645024,0.713557829405351,0.023588861863624928,0.09871679683000438,1.6817284492213205,-0.05625681456009394,0.07984567642371886
EXC,EXELON CORP,4931,12,2016-12-31,2017-02-13,2016,0001193125-17-039639,10-K,1204000000.0,114904000000.0,87292000000.0,3112000000.0,8445000000.0,0.09840790553007656,0.14473125673593262,0.20654310816526064,25.46736283407593,0.7596950497806865,0.010478312330293114,0.20464648159020382,0.92234524782641,-0.06301782357446216,0.07349613590475527
EXC,EXELON CORP,4931,12,2017-12-31,2018-02-09,2017,0001628280-18-001324,10-K,3849000000.0,116700000000.0,84568000000.0,4260000000.0,7480000000.0,0.28495515138032673,0.16235371100472154,0.14473125673593262,25.482872376238923,0.7246615252784918,0.032982005141388174,0.015630439323261157,1.0961467210077807,-0.031113967437874892,0.06409597257926307
EXC,EXELON CORP,4931,12,2018-12-31,2019-02-08,2018,0001628280-19-001107,10-K,2084000000.0,119666000000.0,86596000000.0,3898000000.0,8644000000.0,0.04167352654872667,0.15053495136129288,0.16235371100472154,25.50797036572042,0.723647485501312,0.01741513880300169,0.025415595544130247,1.1715187653454928,-0.05481924690388247,0.07223438570688416
EXC,EXELON CORP,4931,12,2019-12-31,2020-02-11,2019,0001109357-20-000053,10-K,3028000000.0,124977000000.0,90404000000.0,4374000000.0,6659000000.0,-0.12335191778943572,0.4948777706038683,0.15053495136129288,25.551395557318635,0.7233650991782488,0.024228458036278676,0.04438186285160363,0.848572435671484,-0.029053345815630075,0.053281803851908754
EXC,EXELON CORP,4931,12,2020-12-31,2021-02-24,2020,0001109357-21-000022,10-K,1954000000.0,129317000000.0,94449000000.0,2823000000.0,4235000000.0,0.47839089243557525,0.169955695929212,0.4948777706038683,25.5855325912667,0.7303680103930651,0.015110155663988493,0.034726389655696646,0.983634797588286,-0.01763882552177981,0.03274898118576831
EXC,EXELON CORP,4931,12,2021-12-31,2022-02-25,2021,0001109357-22-000039,10-K,1829000000.0,133013000000.0,98218000000.0,2723000000.0,3012000000.0,0.004958465610909514,0.25841250456527254,0.169955695929212,25.6137127047524,0.7384090276890228,0.013750535661927781,0.02858092903485234,0.8663025262243188,-0.008893867516708892,0.022644403178636675
EXC,EXELON CORP,4931,12,2022-12-31,2023-02-14,2022,0001109357-23-000018,10-K,2171000000.0,95349000000.0,70605000000.0,3315000000.0,4870000000.0,-0.16109515506182645,0.21645628320038207,0.25841250456527254,25.280809681260862,0.7404901991630746,0.02276898551636619,-0.26146766842498664,0.691358024691358,-0.028306537037619692,0.05107552255398588
EXC,EXELON CORP,4931,12,2023-12-31,2024-02-21,2023,0001109357-24-000053,10-K,2328000000.0,101546000000.0,75791000000.0,4023000000.0,4703000000.0,0.22394508477816547,0.17762890306334264,0.21645628320038207,25.343777734733703,0.7463711027514623,0.0229255706773285,0.06499281586592413,0.8108643519966635,-0.023388415102515117,0.046313985779843615
EXC,EXELON CORP,4931,12,2024-12-31,2025-02-12,2024,0001109357-25-000043,10-K,2460000000.0,107784000000.0,80863000000.0,4319000000.0,5569000000.0,0.15915324762721583,0.19179411241822444,0.17762890306334264,25.40339506139996,0.7502319453722259,0.02282342462703184,0.061430287751363916,0.8723337842055977,-0.02884472649001707,0.051668151117048915
EXEL,"EXELIXIS, INC.",2836,1,2012-12-31,2013-02-21,2013,0000939767-13-000008,10-K,-147645000.0,721097000.0,424663000.0,-122436000.0,-123146000.0,0.44914016463633044,0.3872696165305195,0.47666900316092464,20.396284221567697,0.588912448671954,-0.20475053980255084,0.833629997304596,5.294000293743268,-0.03397462477308878,-0.17077591502946204
EXEL,"EXELIXIS, INC.",2836,1,2013-12-31,2014-02-20,2014,0000939767-14-000009,10-K,-244760000.0,503287000.0,437049000.0,-200732000.0,-198773000.0,-0.927901864550508,1.1288694955155263,0.3872696165305195,20.036671141887865,0.8683892093378132,-0.30804672290720314,-0.26146766842498664,3.0347170842202313,-0.09137331184791182,-0.2062607351274063
EXEL,"EXELIXIS, INC.",2836,1,2014-12-31,2015-03-02,2015,0000939767-15-000013,10-K,-268542000.0,327960000.0,442789000.0,-224458000.0,-235405000.0,0.23552558131417678,0.7343214670799281,1.1288694955155263,19.60840220769225,1.3054785572982979,-0.30804672290720314,-0.26146766842498664,0.9731234725939718,-0.10103976094645689,-0.2062607351274063
EXEL,"EXELIXIS, INC.",2836,1,2015-12-31,2016-02-29,2016,0000939767-16-000149,10-K,-169737000.0,332342000.0,436646000.0,-121421000.0,-141585000.0,1.7373333166878255,0.6171875090330917,0.7343214670799281,19.621675117152677,1.3054785572982979,-0.30804672290720314,0.013361385534821319,3.4193603950163634,-0.08470792135811904,-0.2062607351274063
EXEL,"EXELIXIS, INC.",2836,1,2016-12-31,2017-02-27,2017,0000939767-17-000019,10-K,-70222000.0,597541000.0,508223000.0,-28124000.0,206296000.0,0.09891015678818353,0.4838772755099935,0.6171875090330917,20.208333458662608,0.8505240644575016,-0.11751829581568461,0.7979701632655517,1.739925643413603,-0.25211164956666315,0.32232080562936927
EXEL,"EXELIXIS, INC.",2836,1,2017-12-29,2018-02-26,2018,0000939767-18-000023,10-K,154227000.0,655294000.0,370333000.0,165910000.0,165611000.0,-0.1417600590056189,0.5265996441578908,0.4838772755099935,20.300594547856104,0.5651402271346907,0.23535542825052572,0.0966511084595032,4.210072067378658,-0.017372355004013466,0.2527277832545392
EXEL,"EXELIXIS, INC.",2836,1,2018-12-28,2019-02-22,2019,0000939767-19-000042,10-K,690070000.0,1422286000.0,134833000.0,438855000.0,415720000.0,-0.10302878296991125,0.391980033804763,0.5265996441578908,21.075531273280312,0.1327368182997885,0.2935766560723582,1.1704547882324574,8.494700461817354,0.12339341462062169,0.2922900176195224
EXEL,"EXELIXIS, INC.",2836,1,2020-01-03,2020-02-25,2020,0000939767-20-000035,10-K,321012000.0,1885670000.0,199700000.0,369470000.0,526956000.0,0.1620301995590901,0.543113238772216,0.391980033804763,21.357549032359167,0.1327368182997885,0.17023763436868594,0.32580226480468766,7.083841228475754,-0.10921529217731629,0.27945292654600223
EXEL,"EXELIXIS, INC.",2836,1,2021-01-01,2021-02-11,2021,0001628280-21-001852,10-K,111781000.0,2137333000.0,258220000.0,110060000.0,208982000.0,-0.1571177267723968,0.4429237773815192,0.543113238772216,21.482824627068016,0.1327368182997885,0.05229929075160492,0.1334607858214852,7.062489616824165,-0.04547770515871883,0.09777699591032375
EXEL,"EXELIXIS, INC.",2836,1,2021-12-31,2022-02-18,2022,0000939767-22-000026,10-K,231063000.0,2616239000.0,405624000.0,286666000.0,400804000.0,-0.11390030975514193,0.35856251879203777,0.4429237773815192,21.685003627224482,0.1550408812038961,0.08831876598430037,0.22406709670416355,5.434838117242809,-0.06487977589203432,0.1531985418763347
EXEL,"EXELIXIS, INC.",2836,1,2022-12-30,2023-02-07,2023,0000939767-23-000019,10-K,182282000.0,3071489000.0,583062000.0,201484000.0,362614000.0,0.13991029171637934,0.2753049300295934,0.35856251879203777,21.845428297249782,0.18983040473203713,0.0593464602998741,0.17400933171625374,4.990649249751048,-0.05871158906966621,0.11805804936954031
EXEL,"EXELIXIS, INC.",2836,1,2023-12-29,2024-02-06,2024,0000939767-24-000028,10-K,207765000.0,2942357000.0,678445000.0,170885000.0,333324000.0,0.5067518761998584,0.32328391397118866,0.2753049300295934,21.802476797786937,0.23057875030120412,0.07061175785263311,-0.042042149589335984,3.342720980427466,-0.04267293193857849,0.1132846897912116
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2010-12-31,2011-02-28,2010,0001193125-11-049764,10-K,344172000.0,2679179000.0,931025000.0,547230000.0,395518000.0,-0.06919528140206324,0.3217180575330506,0.29480055191310295,21.708776241252906,0.3475038435281853,0.12846174145139239,0.1529688146860941,2.483073813948848,-0.01916482623968014,0.14762656769107252
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2011-12-31,2012-02-28,2011,0000746515-12-000006,10-K,385679000.0,2866827000.0,856758000.0,618327000.0,457131000.0,-0.11658906963966702,0.23934793764686751,0.3217180575330506,21.776471680206285,0.29885235488573253,0.1345316616593886,0.07003936653728624,2.872445346011091,-0.024923722289485903,0.15945538394887449
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2012-12-31,2013-02-27,2012,0000746515-13-000004,10-K,333360000.0,2954125000.0,921555000.0,530798000.0,370126000.0,0.03219782376328763,0.21692349801669208,0.23934793764686751,21.806468335664725,0.31195531671814836,0.11284559725807133,0.03045108756126547,2.798144460084647,-0.01244564803452799,0.12529124529259933
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2013-12-31,2014-02-27,2013,0000746515-14-000004,10-K,348526000.0,3014812000.0,928481000.0,552073000.0,407536000.0,0.21695851172568653,0.1965637129410737,0.21692349801669208,21.826803310289208,0.30797310081026613,0.11560455510990403,0.020543138831295223,2.775533210756148,-0.019573359798222906,0.13517791490812694
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2014-12-31,2015-02-26,2014,0000746515-15-000004,10-K,376888000.0,2890905000.0,1019297000.0,594648000.0,394966000.0,-0.03097607457427674,0.20825762145657734,0.1965637129410737,21.78483543883883,0.3525875115232081,0.13037024737928088,-0.04109941183728869,2.3269867440279004,-0.0062534050755732205,0.1366236524548541
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2015-12-31,2016-02-25,2015,0000746515-16-000053,10-K,457223000.0,2582438000.0,887762000.0,721484000.0,564712000.0,0.22974204159856806,0.1567346544101877,0.20825762145657734,21.671999750925444,0.34376895011613057,0.1770509108059903,-0.106702572377854,2.3141774817645784,-0.04162307091206062,0.2186739817180509
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2016-12-31,2017-02-23,2016,0000746515-17-000007,10-K,430807000.0,2790871000.0,943658000.0,670163000.0,529099000.0,0.15820561081700243,0.18467662469699941,0.1567346544101877,21.749619570439584,0.3381231164034454,0.15436292110957475,0.08071171505375928,2.3857458241525444,-0.03521911259961496,0.18958203370918972
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2017-12-31,2018-02-23,2017,0000746515-18-000004,10-K,489345000.0,3117008000.0,1122635000.0,700260000.0,488639000.0,0.13422183918774303,0.24465939885358035,0.18467662469699941,21.86013940429874,0.3601642985837701,0.1569918973579792,0.11685850044663476,2.324954556640219,0.00022649925826305226,0.15676539809971612
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2018-12-31,2019-02-22,2018,0000746515-19-000004,10-K,618199000.0,3314559000.0,1326839000.0,796563000.0,572804000.0,-0.019131110874095147,0.21301930558643917,0.24465939885358035,21.921590420060532,0.4003063454293618,0.18651018129410277,0.06337840647184736,2.061151352952393,0.013695637941578352,0.1728145433525244
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2019-12-31,2020-02-21,2019,0001564590-20-005719,10-K,590395000.0,3691884000.0,1494665000.0,766692000.0,771935000.0,0.25735090481231954,0.32206546218564114,0.21301930558643917,22.02940273380848,0.404851560883278,0.15991699630865974,0.11383867356109817,2.3708639257462436,-0.049172725903630775,0.20908972221229052
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2020-12-31,2021-02-19,2020,0001564590-21-006925,10-K,696140000.0,4927503000.0,2264276000.0,940437000.0,655012000.0,0.14010679163285683,0.22407757435755588,0.32206546218564114,22.31809820581897,0.45951793433712773,0.14127642337305527,0.3346852176287229,2.093742191804412,0.008346620996476308,0.13292980237657898
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2021-12-31,2022-03-15,2021,0001564590-22-010381,10-K,1415492000.0,7609929000.0,4111938000.0,1909326000.0,868494000.0,0.017266580213421714,0.3224085262822658,0.22407757435755588,22.75271967894731,0.5403385498077578,0.1860059403970786,0.5443783595869957,1.780600150766297,0.07187951425039577,0.11412642614668284
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2022-12-31,2023-03-01,2022,0000950170-23-005412,10-K,1357399000.0,5590434000.0,2476899000.0,1824371000.0,2129675000.0,0.10960262833812713,0.21539358856547106,0.3224085262822658,22.444322759740125,0.4430602346794542,0.24280744571888335,-0.26146766842498664,2.199559894939522,-0.13814240540179887,0.32232080562936927
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2023-12-31,2024-02-23,2023,0000950170-24-019394,10-K,752883000.0,4523809000.0,2132396000.0,939933000.0,1053191000.0,-0.011245211244211517,0.18927186414301878,0.21539358856547106,22.23262017503405,0.4713718019483139,0.16642678769152278,-0.19079466817781945,2.0154727847492273,-0.06638388137076522,0.232810669062288
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731,12,2024-12-31,2025-02-21,2024,0000950170-25-024750,10-K,810073000.0,4754458000.0,2528674000.0,1041323000.0,723361000.0,0.26195448838198243,0.3270275289152687,0.18927186414301878,22.282348541168297,0.531853262769384,0.17038177642961616,0.05098557432464545,1.7710248331335565,0.018238041013297415,0.15214373541631876
EXPE,"Expedia Group, Inc.",4700,12,2011-12-31,2012-02-10,2011,0001193125-12-050009,10-K,472294000.0,6505258000.0,4200091000.0,479609000.0,825729000.0,0.651070062220457,0.4365151649990671,0.5524448377675635,22.59587660992299,0.6456455685539297,0.0726018860435666,-0.02191191271560311,0.8907602814647541,-0.054330666055058846,0.12693255209862545
EXPE,"Expedia Group, Inc.",4700,12,2012-12-31,2013-02-06,2012,0001193125-13-039072,10-K,280171000.0,7085195000.0,4695807000.0,431724000.0,1237182000.0,0.1355340987415915,0.48659246186789556,0.4365151649990671,22.681273232646085,0.6627632690419953,0.03954316006828323,0.08914896227021281,0.8766698040546409,-0.13507193521138092,0.17461509527966415
EXPE,"Expedia Group, Inc.",4700,12,2013-12-31,2014-02-07,2013,0001193125-14-039090,10-K,232850000.0,7739481000.0,5480496000.0,366060000.0,763200000.0,0.05905144225469215,0.29760064845569645,0.48659246186789556,22.769600468036245,0.7081219011972508,0.03008599672251925,0.09234551766041725,0.6736582684273617,-0.06852526674592263,0.09861126346844187
EXPE,"Expedia Group, Inc.",4700,12,2014-12-31,2015-02-06,2014,0001193125-15-035706,10-K,398097000.0,9020538000.0,7126809000.0,517764000.0,1366959000.0,0.1651415360357262,0.3698347151268685,0.29760064845569645,22.922769814475053,0.7900647389324229,0.04413229011395994,0.1655223392886422,0.6985330631070686,-0.10740623231119918,0.1515385224251591
EXPE,"Expedia Group, Inc.",4700,12,2015-12-31,2016-02-11,2015,0001193125-16-457822,10-K,764465000.0,15503812000.0,10574045000.0,413566000.0,1368045000.0,0.16012058276235053,0.25822204525439446,0.3698347151268685,23.46435176611831,0.6820287165504845,0.04930819594561647,0.7187236504075477,0.5026581935218883,-0.03893107062959742,0.08823926657521389
EXPE,"Expedia Group, Inc.",4700,12,2016-12-31,2017-02-10,2016,0001324424-17-000006,10-K,281848000.0,15777546000.0,10084443000.0,461702000.0,1564334000.0,-0.14153133698029513,0.323921663216067,0.25822204525439446,23.481853626962707,0.6391642274406932,0.017863868056540604,0.01765591584830879,0.5631042117457278,-0.08128551803937063,0.09914938609591124
EXPE,"Expedia Group, Inc.",4700,12,2017-12-31,2018-02-09,2017,0001324424-18-000006,10-K,377964000.0,18515628000.0,12387060000.0,625138000.0,1799154000.0,0.21869302686407371,0.2698564722668897,0.323921663216067,23.641880969181273,0.6690056637560443,0.020413242262158217,0.1735429578211973,0.7031104155640088,-0.07675624072810276,0.09716948299026099
EXPE,"Expedia Group, Inc.",4700,12,2018-12-31,2019-02-08,2018,0001324424-19-000006,10-K,406000000.0,18033000000.0,12382000000.0,714000000.0,1975000000.0,-0.14114793262653044,0.3754890558462969,0.2698564722668897,23.615469249671545,0.686630067099207,0.022514279376698275,-0.02606598058677783,0.644789081885856,-0.08700715355182166,0.10952143292851993
EXPE,"Expedia Group, Inc.",4700,12,2019-12-31,2020-02-14,2019,0001324424-20-000009,10-K,565000000.0,21416000000.0,15880000000.0,903000000.0,2767000000.0,0.19418558834455335,0.715482871119529,0.3754890558462969,23.787404143164462,0.7415016809861785,0.026382144191258873,0.18760051017578883,0.7219525854022774,-0.10282032125513635,0.12920246544639521
EXPE,"Expedia Group, Inc.",4700,12,2020-12-31,2021-02-12,2020,0001324424-21-000015,10-K,-2612000000.0,18690000000.0,15686000000.0,-2719000000.0,-3834000000.0,0.2879358343110882,0.38925311957707637,0.715482871119529,23.65125445841388,0.8392723381487427,-0.13975387907972178,-0.12728800896525963,1.042175360710322,0.06538255751738897,-0.20513643659711076
EXPE,"Expedia Group, Inc.",4700,12,2021-12-31,2022-02-11,2021,0001324424-22-000009,10-K,12000000.0,21548000000.0,17996000000.0,186000000.0,3748000000.0,-0.571387893383133,0.5363524609664202,0.38925311957707637,23.7935488417647,0.8351587154260256,0.0005568962316688324,0.15291599785981808,0.8657142857142858,-0.17338036012622982,0.17393725635789864
EXPE,"Expedia Group, Inc.",4700,12,2022-12-31,2023-02-10,2022,0001324424-23-000007,10-K,352000000.0,21561000000.0,17833000000.0,1085000000.0,3440000000.0,0.1821719147030588,0.45048526213315376,0.5363524609664202,23.794151964100827,0.827095218218079,0.016325773387134177,0.0006033042509745684,0.8156429764334756,-0.1432215574416771,0.15954733082881128
EXPE,"Expedia Group, Inc.",4700,12,2023-12-31,2024-02-09,2023,0001324424-24-000007,10-K,797000000.0,21642000000.0,18856000000.0,1033000000.0,2690000000.0,0.41835565689361714,0.36878837102676676,0.45048526213315376,23.797901708095868,0.8712688291285463,0.036826540985121524,0.003756783080562126,0.7833319188661632,-0.08746881064596618,0.1242953516310877
EXPE,"Expedia Group, Inc.",4700,12,2024-12-31,2025-02-07,2024,0001324424-25-000008,10-K,1234000000.0,22388000000.0,19589000000.0,1319000000.0,3085000000.0,0.16057034969180103,0.4725160553326929,0.36878837102676676,23.831790937975523,0.874977666607111,0.05511881365016973,0.03447001201367711,0.7211079274116523,-0.0826782204752546,0.13779703412542432
F,FORD MOTOR CO,3711,12,2010-12-31,2011-02-28,2010,0001157523-11-001210,10-K,6561000000.0,164687000000.0,165329000000.0,,11477000000.0,-0.14275840588218103,0.3718585264039282,0.3856121801061502,25.82731253962435,1.003898304055572,0.039839210138019394,-0.1548011290736464,,-0.02985056501120307,0.06968977514922246
F,FORD MOTOR CO,3711,12,2011-12-31,2012-02-21,2011,0000037996-12-000007,10-K,20213000000.0,178348000000.0,163277000000.0,,9784000000.0,0.02835129324050777,0.2484884791225061,0.3718585264039282,25.907002534783192,0.9154966694327943,0.11333460425684616,0.08295129548780414,,0.05847556462646063,0.05485903963038554
F,FORD MOTOR CO,3711,12,2012-12-31,2013-02-19,2012,0000037996-13-000014,10-K,5665000000.0,190554000000.0,174243000000.0,,9045000000.0,0.22864154566926556,0.23567449885942657,0.2484884791225061,25.973201455911607,0.9144022166944803,0.029729105660337752,0.06843923116603494,,-0.017737754127438943,0.04746685978777669
F,FORD MOTOR CO,3711,12,2013-12-31,2014-02-18,2013,0000037996-14-000010,10-K,7155000000.0,202026000000.0,175279000000.0,,10444000000.0,0.10533517812249729,0.2150377827595279,0.23567449885942657,26.03166223893611,0.8676061497035035,0.035416233554096996,0.06020340690827797,,-0.01628008276162474,0.05169631631572174
F,FORD MOTOR CO,3711,12,2014-12-31,2015-02-13,2014,0000037996-15-000013,10-K,3187000000.0,208527000000.0,183353000000.0,,14507000000.0,-0.26990918887350085,0.23280838937305304,0.2150377827595279,26.06333436620421,0.8792770240784167,0.015283392558277825,0.03217902646194054,,-0.054285536165580475,0.0695689287238583
F,FORD MOTOR CO,3711,12,2015-12-31,2016-02-11,2015,0000037996-16-000092,10-K,7373000000.0,224925000000.0,196174000000.0,,16170000000.0,0.102757282720006,0.2515917681718499,0.23280838937305304,26.139032850249592,0.8721751695009448,0.03277981549405357,0.07863729876706614,,-0.03911081471601645,0.07189063021007003
F,FORD MOTOR CO,3711,12,2016-12-31,2017-02-09,2016,0000037996-17-000013,10-K,4607000000.0,237951000000.0,208668000000.0,,19792000000.0,-0.11347241278813595,0.19742518941288106,0.2515917681718499,26.195330607068264,0.876936848342726,0.019361128971931197,0.05791263754584862,1.2013712741329847,-0.06381565952654118,0.08317678849847238
F,FORD MOTOR CO,3711,12,2017-12-31,2018-02-08,2017,0000037996-18-000015,10-K,7628000000.0,257808000000.0,222792000000.0,,18096000000.0,-0.1808390295226381,0.27809861257018176,0.19742518941288106,26.275480958777624,0.8641779929249674,0.029587910382920624,0.08344995398212236,1.2251797040169132,-0.040603860237075656,0.07019177061999628
F,FORD MOTOR CO,3711,12,2018-12-31,2019-02-21,2018,0000037996-19-000012,10-K,3695000000.0,256540000000.0,220474000000.0,,15022000000.0,-0.04072732800348937,0.26437075004983235,0.27809861257018176,26.270550434818116,0.8594137366492555,0.014403211974740782,-0.004918388878545274,1.1996463288304784,-0.04415295860294691,0.05855617057768769
F,FORD MOTOR CO,3711,12,2019-12-31,2020-02-05,2019,0000037996-20-000010,10-K,84000000.0,258537000000.0,225307000000.0,574000000.0,17639000000.0,0.3501185202495495,0.5683900492183933,0.26437075004983235,26.27830465411456,0.8714690740590322,0.00032490513930307847,0.007784361113276682,1.1621795133086048,-0.06790130619601836,0.06822621133532145
F,FORD MOTOR CO,3711,12,2020-12-31,2021-02-05,2020,0000037996-21-000012,10-K,-1276000000.0,267261000000.0,236450000000.0,-4408000000.0,24269000000.0,0.44684151195964145,0.4398365360628119,0.5683900492183933,26.3114915459671,0.8847156899061217,-0.00477435914705101,0.03374371946761972,1.2011688204790518,-0.09558072446035898,0.09080636531330796
F,FORD MOTOR CO,3711,12,2021-12-31,2022-02-04,2021,0000037996-22-000013,10-K,17910000000.0,257035000000.0,208413000000.0,4523000000.0,15787000000.0,-0.2816267609075618,0.4715149768085028,0.4398365360628119,26.272478099339484,0.8108351002781722,0.06967922656447566,-0.038262223070331995,1.2013623287444752,0.00825957554418659,0.06141965102028907
F,FORD MOTOR CO,3711,12,2022-12-31,2023-02-03,2022,0000037996-23-000012,10-K,-2152000000.0,255884000000.0,212717000000.0,6276000000.0,6853000000.0,-0.02567324202731703,0.33954220903141674,0.4715149768085028,26.26799005373382,0.8313024651795344,-0.00841006080880399,-0.004477989378878363,1.2024446142093201,-0.03519172750152413,0.026781666692720137
F,FORD MOTOR CO,3711,12,2023-12-31,2024-02-07,2023,0000037996-24-000009,10-K,4347000000.0,273310000000.0,230512000000.0,5458000000.0,14918000000.0,-0.24883450752486316,0.3715119813815735,0.33954220903141674,26.33387251903907,0.8434085836595807,0.01590501628187772,0.06810117084303825,1.1964917118909495,-0.0386776919980974,0.05458270827997512
F,FORD MOTOR CO,3711,12,2024-12-31,2025-02-06,2024,0000037996-25-000013,10-K,5879000000.0,285196000000.0,240338000000.0,5219000000.0,15423000000.0,0.472608107461493,0.3207159736716089,0.3715119813815735,26.376442500142755,0.84271167898568,0.020613893602995835,0.04348907833595551,1.1648433917592342,-0.03346470497482433,0.054078598577820165
FANG,"Diamondback Energy, Inc.",1311,12,2013-12-31,2014-02-19,2013,0001539838-14-000007,10-K,54587000.0,1521614000.0,676073000.0,95194000.0,155777000.0,0.15996036137213096,0.4511051988851244,0.40772507196731994,21.143037450554292,0.44431307808682097,0.03587440704409923,1.5080130080550387,0.5107814045499506,-0.06650175405851944,0.10237616110261867
FANG,"Diamondback Energy, Inc.",1311,12,2014-12-31,2015-02-20,2014,0001539838-15-000005,10-K,193755000.0,3095481000.0,1110268000.0,212670000.0,356389000.0,-0.008915608693120285,0.41206269662656797,0.4511051988851244,21.853209142962548,0.3586738216128608,0.06259285713593461,1.0343405094853229,0.9436956611392087,-0.05253916919535284,0.11513202633128745
FANG,"Diamondback Energy, Inc.",1311,12,2015-12-31,2016-02-19,2015,0001539838-16-000129,10-K,-550628000.0,2758412000.0,649439000.0,-740269000.0,416501000.0,0.3786969923526824,0.344078051930127,0.41206269662656797,21.737920988772213,0.23543944849427859,-0.19961775108286942,-0.10889066997988357,0.7689452061575014,-0.25211164956666315,0.15099303512310705
